,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
16667,34116,768.0,Lipids and lipid-like molecules;Fatty Acyls,1.1,class,2.0,In silico
16668,34117,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16669,34118,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16670,34119,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16671,34121,768.0,Lipids and lipid-like molecules;Fatty Acyls,1.1,class,2.0,In silico
16672,34122,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16673,34123,4375.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
16674,34124,154.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,3.0,In silico
16675,34125,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16676,34126,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16677,34127,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16678,34128,292.0,Lipids and lipid-like molecules,0.5555555555555556,superclass,18.0,In silico
16679,34129,2726.0,,,,,
16680,34130,2439.0,Lipids and lipid-like molecules;Prenol lipids,1.1,class,2.0,In silico
16681,34131,163.0,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
16682,34132,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16683,34133,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16684,34136,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16685,34137,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16686,34138,73.0,Lipids and lipid-like molecules;Prenol lipids,1.0,class,2.0,In silico
16687,34139,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16688,34140,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16689,34141,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16690,34143,711.0,Organic acids and derivatives,0.6,superclass,10.0,In silico
16691,34145,517.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,0.7140350877192982,subclass,57.0,In silico
16692,34146,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16693,34147,1438.0,,,,,
16694,34148,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16695,34149,1270.0,,,,,
16696,34150,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16697,34152,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16698,34153,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16699,34154,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16700,34155,136.0,,,,,
16701,34156,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16702,34162,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16703,34163,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16704,34164,1730.0,Benzenoids,1.0,superclass,1.0,In silico
16705,34165,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16706,34166,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16707,34167,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16708,34170,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16709,34173,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16710,34175,609.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,1.0,In silico
16711,34177,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16712,34178,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16713,34182,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16714,34183,532.0,Organoheterocyclic compounds,0.6666666666666666,superclass,3.0,In silico
16715,34186,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16716,34187,318.0,Lipids and lipid-like molecules;Sphingolipids,0.9,class,25.0,In silico
16717,34188,832.0,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,1.0,subclass,1.0,In silico
16718,34191,250.0,Organic acids and derivatives,0.6,superclass,10.0,In silico
16719,34192,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16720,34196,1349.0,Organoheterocyclic compounds,0.7,superclass,10.0,In silico
16721,34197,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16722,34200,567.0,Lipids and lipid-like molecules;Glycerolipids,1.0047619047619047,class,21.0,In silico
16723,34201,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16724,34202,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16725,34209,1210.0,Lipids and lipid-like molecules,0.9666666666666667,superclass,15.0,In silico
16726,34211,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16727,34217,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16728,34219,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16729,34221,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16730,34222,2423.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
16731,34224,497.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9181818181818182,subclass,22.0,In silico
16732,34237,458.0,,,,,
16733,34239,310.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,1.0,In silico
16734,34241,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16735,34242,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16736,34245,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16737,34249,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16738,34252,820.0,Lipids and lipid-like molecules,0.85,superclass,28.0,In silico
16739,34262,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16740,34263,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16741,34272,978.0,Lipids and lipid-like molecules;Sphingolipids,1.1,class,15.0,In silico
16742,34274,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16743,34283,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16744,34287,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16745,34295,517.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,0.7140350877192982,subclass,57.0,In silico
16746,34297,416.0,Lipids and lipid-like molecules;Fatty Acyls,1.0444444444444445,class,36.0,In silico
16747,34302,935.0,,,,,
16748,34304,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16749,34310,494.0,Lipids and lipid-like molecules,0.9,superclass,10.0,In silico
16750,34319,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16751,34322,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16752,34325,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16753,34326,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16754,34329,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16755,34330,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16756,34332,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16757,34343,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16758,34347,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16759,34354,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16760,34363,81.0,Lipids and lipid-like molecules;Prenol lipids,0.8461538461538461,class,13.0,In silico
16761,34364,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16762,34367,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16763,34380,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16764,34385,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16765,34386,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16766,34390,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16767,34395,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16768,34397,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16769,34398,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16770,34400,2726.0,,,,,
16771,34408,3182.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,1.0,In silico
16772,34411,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16773,34418,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16774,34421,609.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,1.0,In silico
16775,34428,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16776,34443,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16777,34445,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16778,34449,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16779,34455,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16780,34462,521.0,Lipids and lipid-like molecules,1.0,superclass,2.0,In silico
16781,34469,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16782,34474,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16783,34476,1222.0,,,,,
16784,34488,953.0,Lipids and lipid-like molecules;Prenol lipids,1.0,class,5.0,In silico
16785,34497,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16786,34498,181.0,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
16787,34500,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16788,34506,906.0,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,1.0,In silico
16789,34510,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16790,34512,599.0,Lipids and lipid-like molecules;Sphingolipids,0.75,class,4.0,In silico
16791,34528,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16792,34557,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16793,34560,1338.0,Lipids and lipid-like molecules,0.6714285714285714,superclass,7.0,In silico
16794,34565,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16795,34569,1078.0,,,,,
16796,34576,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16797,34578,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16798,34590,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16799,34600,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16800,34610,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16801,34614,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16802,34615,46.0,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
16803,34636,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16804,34639,223.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,16.0,In silico
16805,34644,494.0,Lipids and lipid-like molecules,0.9,superclass,10.0,In silico
16806,34645,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16807,34647,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16808,34648,832.0,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,1.0,subclass,1.0,In silico
16809,34650,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16810,34659,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16811,34660,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16812,34663,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16813,34666,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16814,34673,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16815,34675,596.0,Organoheterocyclic compounds;Heteroaromatic compounds,0.8777777777777778,class,9.0,In silico
16816,34676,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16817,34679,658.0,Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives,0.8777777777777778,subclass,9.0,In silico
16818,34680,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16819,34681,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16820,34682,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16821,34683,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16822,34684,326.0,,,,,
16823,34685,63.0,,,,,
16824,34687,326.0,,,,,
16825,34689,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16826,34691,326.0,,,,,
16827,34695,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16828,34701,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16829,34702,85.0,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
16830,34704,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16831,34706,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16832,34707,326.0,,,,,
16833,34709,179.0,Organic acids and derivatives,1.1,superclass,66.0,In silico
16834,34712,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16835,34713,85.0,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
16836,34714,85.0,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
16837,34716,85.0,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
16838,34720,487.0,,,,,
16839,34724,85.0,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
16840,34727,443.0,Lipids and lipid-like molecules;Prenol lipids;Quinone and hydroquinone lipids,0.9333333333333333,subclass,6.0,In silico
16841,34728,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16842,34731,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16843,34733,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16844,34736,685.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8647058823529411,subclass,17.0,In silico
16845,34737,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
16846,34738,99.0,Lipids and lipid-like molecules,0.7867469879518072,superclass,83.0,In silico
16847,34739,181.0,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
16848,34740,339.0,Lipids and lipid-like molecules,0.7666666666666666,superclass,15.0,In silico
16849,34741,1211.0,Lipids and lipid-like molecules;Sphingolipids,1.0,class,4.0,In silico
16850,34743,96.0,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
