experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dorcierr,4362,279,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,361,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5675675675675675,superclass,37,Insilico
dorcierr,4363,6040,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,3400,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4364,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4365,1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3462,no matches,no matches,no matches,Imidazoles,1,subclass,1,Insilico
dorcierr,4366,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,393,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico
dorcierr,4367,505,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,44,"Nucleosides, nucleotides, and analogues",Purine nucleosides,nan,NA,NA,NA,NA,NA
dorcierr,4368,3642,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",6188,no matches,no matches,no matches,Carboxylic acids and derivatives,1,class,2,Insilico
dorcierr,4369,718,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,1875,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Carbonyl compounds,0.75,subclass,4,Library
dorcierr,4370,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,45,Lipids and lipid-like molecules,Fatty Acyls,Carbonyl compounds,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dorcierr,4371,375,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,458,Phenylpropanoids and polyketides,Coumarins and derivatives,nan,N/A,1,subclass,2,Library
dorcierr,4372,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,3875,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4373,2892,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1591,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4374,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4375,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4376,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,363,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5373134328358209,superclass,67,Insilico
dorcierr,4377,2876,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,6702,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4378,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4379,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,2417,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,6,Insilico
dorcierr,4380,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4381,-1,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,-1,Phenylpropanoids and polyketides,Macrolides and analogues,nan,N/A,1,NA,NA,Library
dorcierr,4382,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Monocarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4383,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4384,1619,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,2445,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4385,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4386,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4387,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4388,4086,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,457,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4389,1654,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2160,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4390,2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2182,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4391,21,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,59,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,0.9545454545454546,subclass,22,Library
dorcierr,4392,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4393,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4394,1437,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,1462,no matches,no matches,no matches,N/A,1,subclass,2,Insilico
dorcierr,4395,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Xylenes,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4396,1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,1479,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4397,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4398,-1,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4399,1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",205,no matches,no matches,no matches,Organic acids and derivatives,0.6153846153846154,superclass,13,Insilico
dorcierr,4400,-1,NA,NA,NA,Organoheterocyclic compounds,Benzimidazoles,2-benzimidazolylcarbamic acid esters,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4401,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",74,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4402,923,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,303,no matches,no matches,no matches,Phenylpropanes,1,subclass,5,Library
dorcierr,4403,924,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,264,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4404,170,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,499,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,NA,NA
dorcierr,4405,1858,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA,NA,751,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Pregnane steroids,1,subclass,4,Library
dorcierr,4406,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4407,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4408,165,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,455,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
dorcierr,4409,2796,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1062,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Glycerophosphocholines,0.75,subclass,4,Library
dorcierr,4410,-1,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4411,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4412,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4413,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4414,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4415,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4416,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,184,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5333333333333333,superclass,15,Insilico
dorcierr,4417,924,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,264,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4418,-1,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Cyclohexylphenols,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4419,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4420,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Hydroxy acids and derivatives,NA,3021,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4421,-1,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Organoheterocyclic compounds,Lactones,Delta valerolactones,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,Organoheterocyclic compounds,Phenols,Methoxyphenols,Gamma butyrolactones,1,NA,NA,Library
dorcierr,4422,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,114,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4423,431,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,1602,Benzenoids,Benzene and substituted derivatives,nan,N/A,1,subclass,5,Library
dorcierr,4424,3241,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,2195,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierr,4425,-1,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4426,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4427,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4428,1587,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,2280,no matches,no matches,no matches,Carbohydrates and carbohydrate conjugates,1,subclass,2,Insilico
dorcierr,4429,-1,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,-1,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,Biphenyls and derivatives,1,NA,NA,Library
dorcierr,4430,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4431,2412,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,1196,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4432,2723,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,980,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4433,4774,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,355,no matches,no matches,no matches,Organic acids and derivatives,0.6666666666666666,superclass,3,Insilico
dorcierr,4434,1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2366,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4435,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4436,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Lactams,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4437,773,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Monocarboxylic acids and derivatives,446,Alkaloids and derivatives,Harmala alkaloids,nan,N/A,1,subclass,7,Library
dorcierr,4438,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,3634,no matches,no matches,no matches,Carboxylic acids and derivatives,0.8,class,5,Insilico
dorcierr,4439,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1066,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,9,Insilico
dorcierr,4440,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4441,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4442,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4443,1409,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,1937,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,NA,NA
dorcierr,4444,398,NA,NA,NA,Benzenoids,Phenols,Methoxyphenols,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,214,Organoheterocyclic compounds,Quinolines and derivatives,Quinoline carboxylic acids,Organoheterocyclic compounds,0.7142857142857143,superclass,7,Library
dorcierr,4445,4697,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,1921,no matches,no matches,no matches,Organoheterocyclic compounds,0.6666666666666666,superclass,3,Insilico
dorcierr,4446,6243,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",4216,no matches,no matches,no matches,"Amino acids, peptides, and analogues",1,subclass,2,Insilico
dorcierr,4447,2550,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,3226,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dorcierr,4448,3645,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1980,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4449,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Pyrrolidines,Pyrrolidones,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4450,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,464,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4451,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4452,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4453,952,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,NA,NA,NA,NA,NA,NA,549,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Benzenoids,0.6666666666666666,superclass,9,Library
dorcierr,4454,1409,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,1937,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,NA,NA
dorcierr,4455,3734,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,2035,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4456,6251,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,1558,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,2,Insilico
dorcierr,4457,-1,N/A,N/A,N/A,Organoheterocyclic compounds,Isoindoles and derivatives,Isoindolines,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,N/A,1,NA,NA,Library
dorcierr,4458,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4459,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4460,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",103,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N/A,0.75,subclass,4,Library
dorcierr,4461,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,NA,NA,423,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4462,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4463,-1,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,4464,2660,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,2-phenoxypropionic acid esters,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,1982,no matches,no matches,no matches,NA,NA,NA,NA,NA
